name,business_id,categories,is_closed,review_id,review_rating,review_text,user_id
Ramen Yamadaya,I-XRpTAcFxCmNZ3ve04Dvw,Ramen,FALSE,NFOUWHgX2oDbPxbNQuanwA,1,"Food is delicious but the service is terrible. 
Waited 30 minutes for ramen. 

Bringing out drinks at different times. 
Seriously get it together y'all.",Jou8gt9Cqa3FEFw_eUzRxA
Derm Restaurant,vnix7vi9At8rrGvny8h4Kg,"Thai,Pancakes",FALSE,hoiCdVGlfZgovGNsZ502yw,5,"Tonight we were hungry. Like hungry hippos. We found this Thai restaurant and we picked out a pad Thai, a pad kee mao, and 2 mango sticky rice dishes. We...",A1KHzCp5dpwZ76L-0i52BQ
Derm Restaurant,vnix7vi9At8rrGvny8h4Kg,"Thai,Pancakes",FALSE,i_iHzg0eJ9G98fK9Z6UfmA,3,"It's not what I expected. The service is nice but I came in on a very hot day, and I felt like it's hotter inside than outside, it was uncomfortable eating...",qHj5lQTK44h27veQkGq0FQ
Derm Restaurant,vnix7vi9At8rrGvny8h4Kg,"Thai,Pancakes",FALSE,RzGuTeGeqjXV6YyrWp8g_g,2,"Soooo slow!! Two other parties left before we even got our food. We got here around 11 AM, with a few groups here. We noticed that the place was small, with...",NmcfLhYfNPmck_iHYCpBeA
Old Jerusalem Restaurant,pzTBJAR0dr3xQ4tjF7ageg,"Middle Eastern,Mediterranean,Arabian",FALSE,GWlUTqKhD0zzHTS5pqR4Sw,5,"First time here, we went on a late Saturday afternoon. Their outdoor seating is very peaceful with heated patio and a calming water fountain. We ordered a...",dRb_SoTgXYL-19kTbAQHlA
Old Jerusalem Restaurant,pzTBJAR0dr3xQ4tjF7ageg,"Middle Eastern,Mediterranean,Arabian",FALSE,Hy8AhBfBF60BQe-M4Z4DrA,3,"Ordered delivery- arrived in a jiffy 20 minutes even on a Friday night! Had the kebab combo which has chicken, beef and lamb kabobs accompanied by rice,...",8jDmPMR6fMKmG0MzmkPmsA
Old Jerusalem Restaurant,pzTBJAR0dr3xQ4tjF7ageg,"Middle Eastern,Mediterranean,Arabian",FALSE,bh9ALEXq6p_7LUi0GXZ3mw,3,Food quality at the old place was way better than the new spot. Last time I went there with my sister and she asked for lamb shawarma around lunch time....,tbB7QKqzuqT3KtXnJ0avHA
Ben Thai Cafe,tZmiZw49SNRVzF6h1Jfx9g,Thai,FALSE,z3ce61Fe1XMYRRO7Ufs4QA,5,"Finally, I found a place in SF with good Khao Soi (Chicken Curry Egg Noodle Soup)!! The food was delicious here. In addition to the Khao Soi, we got the Pad...",sr2pTeBbehzepVkzUXft7Q
Ben Thai Cafe,tZmiZw49SNRVzF6h1Jfx9g,Thai,FALSE,F74cSQXJBTT07T5YjKu2bA,2,Made a to-go order just after 5pm when they open. The prawn rolls are good (keep in mind tails are on) the sauce that comes with is really good. Yellow...,oTfMcGTeJWrChmTrC_nMsw
Ben Thai Cafe,tZmiZw49SNRVzF6h1Jfx9g,Thai,FALSE,I3SmrPdR7V0Rkr5QVxVJcg,5,The food here was fantastic! The vibe inside was really modern and interesting. I could definitely see myself either bringing family here or even a date....,DQwypwMCoNVsEKdwj5TepA
M.Y. China,TCUfp_AdAQv-g7aD6ktEEQ,"Chinese,Noodles",FALSE,ajttWVH2T6_6eNybRGtt1w,5,Went for the first time to M.Y China (friend recommendation). Everything was really perfect. Friendly staff welcomed me and server came right away to offer...,CRH5o1JqKhD5q0Jv111iuA
M.Y. China,TCUfp_AdAQv-g7aD6ktEEQ,"Chinese,Noodles",FALSE,4SFk_d40d_XSSAmMaMCMPg,1,"Horrible service.

They did not serve us water until we almost finsh eating dinner even though we asked them again and again. 

Food is just ok. Nothing...",3eW4QFJy7XTrltF6VhabRw
M.Y. China,TCUfp_AdAQv-g7aD6ktEEQ,"Chinese,Noodles",FALSE,DbE10e-Gvn3VdoJRCQYfwg,4,"For mall food this place is great.. compared to other places in SF its so so.. the kitchen area is cool and it's a beautiful space.

Temper expectations and...",F9WuiZHPSYKLl4pca59GeQ
Rosamunde Sausage Grill - Haight St,g9LSMqUK5dkUcmpgTnU-dQ,"Hot Dogs,German,Beer Bar",FALSE,D4UtgWPc6KQjCvSmbWMAzg,5,"This rather unremarkable looking joint that I almost walked past turned out to be universally acclaimed on here. What's the big deal I wondered..

Turns out...",tEWswN4AD9jGQNNCcmgP6w
Rosamunde Sausage Grill - Haight St,g9LSMqUK5dkUcmpgTnU-dQ,"Hot Dogs,German,Beer Bar",FALSE,oEPLvFSaBfqpZakK69auKQ,4,"Very small hole in the wall that I didn't see coming. Easy to walk to and great for a late night meal. Be warned, they take cash only and don't sell beer....",dfz-vIxsaL2RhmoOuhdcCw
Rosamunde Sausage Grill - Haight St,g9LSMqUK5dkUcmpgTnU-dQ,"Hot Dogs,German,Beer Bar",FALSE,daNyi8Tq8DUr4VhWuwoXrw,4,"You can't go wrong here, seriously. The lamb and duck are great,  but my go to is the chicken habanero even though chicken does sound kinda boring normally....",P4oWkoyFgvFbApH7bTWytg
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"American (New),Diners,Wine Bars",FALSE,I3ArpVgl-vdj2-aovy2Cng,5,This is a very unique place in the San Francisco  restaurant landscape. The location and look is far more befitting Menlo Park or Danville.  Suburban in...,YdDo0DcRf2CroRO8LQRx5g
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"American (New),Diners,Wine Bars",FALSE,ZGOD8MCbfpOEcJ9mS7dx6w,2,"My wife and I go to Houston's all the time in Dallas. I wanted a good quality meal, after biking to Tiburon that day. So I made reservations a week in...",pZ-BCKMzxNprZENBoIx_dw
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,"American (New),Diners,Wine Bars",FALSE,i_k2b2YCjh0ukhSsVe9IVA,3,"Came to Hillstone for a team lunch. For apps, we started with the spinach dip, roasted artichokes, and the famous french dip au jus for the table. I will...",XdWjk8VcqdGL4EVoGJ8VsA
Village House,4fSk_CtsVfXDcFtF8-sWgw,"Szechuan,Shanghainese,Noodles",FALSE,VwJztUdjhO12Lqi2g_VZvg,5,I stopped by Village House for a quick mid-day meal since it was close by the Lincoln Park steps and well-rated. The service was very friendly and quick! I...,IG0n2ZBluJ2KB5CfCjgbUw
Village House,4fSk_CtsVfXDcFtF8-sWgw,"Szechuan,Shanghainese,Noodles",FALSE,y5OxgrApN-C5Rrs0zk1ETQ,4,"I like discovering family restaurants that are slightly off the beaten path and offer good food at gentle prices. 

We were welcomed with a smile and hot...",sGYrxVCEJGGBArWI1LUgxQ
Village House,4fSk_CtsVfXDcFtF8-sWgw,"Szechuan,Shanghainese,Noodles",FALSE,5hrGqkwUl4Z20ySzKsATmw,1,Ordered take out from this place. I was super excited because the reviews for this place were good. I ordered the popular spicy dumplings in addition to two...,Yl6UGY_vU4T2Jj4IGoG3HQ
Cafe Okawari,Jpxv-URBpIvcu0mE5B6S3g,Japanese,FALSE,ll7rwrNvk2UyVzgnsRyewQ,5,"Their chirashi bowl is fresh and delicious. The sushi rice has the perfect sweetness and texture. Highly recommend!

It is a little pricy though. Chirashi...",EiA235dLT9G37Tym7BCOTg
Cafe Okawari,Jpxv-URBpIvcu0mE5B6S3g,Japanese,FALSE,AFF0_4S5VxHmXUJ1ZO-1_g,4,"A cute little Japanese cafe near Caltrain.  The dishes are presented in quite a fancy way, like something you'd get at a table service restaurant.  But...",yZM8bO0dbhffVp6RCTFN5w
Cafe Okawari,Jpxv-URBpIvcu0mE5B6S3g,Japanese,FALSE,GKDEX0etGCLGlsNRhGVOzA,5,Stopped at Cafe Okawari for lunch last Friday. What a great experience! I had an iced horjicha latte which they serve with whole milk or oat milk. I didn't...,u7BD_rQben_FM6V8_QFX_Q
Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,"Vietnamese,Asian Fusion",FALSE,vmanI5ExEmS751M3qabbeg,5,"One of the best restaurants I've found in SF. Super small and divey, there's basically one table and the rest of the seats are at the bar. 

For under $13...",htEek0pRlO0bEMZeheupBw
Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,"Vietnamese,Asian Fusion",FALSE,WjwTeLLtrVzxuN9zlRb2RQ,2,"I called them at 11:30 am sharp (their opening hour) for a to go order and it went to voicemail. 4 tries at 5 minute intervals later, they finally pick up....",e6k1MHf4-os9QI1EpsEhHA
Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,"Vietnamese,Asian Fusion",FALSE,0j5IZi49uEyBMO29_eIxbw,4,"Hole in the Wall, Dive or Cheap Eats whatever you want to call it.
this place is all of those things.
this ""Hole in the Wall"" is pretty generous, working...",__9jhqbZS9mwvLDI4gbuUw
AsiaSF,6LfqlrbkpjZt83bEMZWq7A,"Asian Fusion,Dance Clubs",FALSE,gVhmLCvPYGsiJiHUQPdLFg,4,"The only reason why I give this place 4 stars instead of 5 stars is because the main course portions are way too small. 

I went with a birthday group on a...",ai4fu3s4Jr21HvCAgxnVeA
AsiaSF,6LfqlrbkpjZt83bEMZWq7A,"Asian Fusion,Dance Clubs",FALSE,oM5Oh3yEPS9VtyhFZ6ug7w,5,"So we got the diamond package for our 6 person birthday party. Let me first start with seating.
So we were a 4 man party and we made it to a 6 man party and...",203ZGJdOBqDCnh0nRJ7lZA
AsiaSF,6LfqlrbkpjZt83bEMZWq7A,"Asian Fusion,Dance Clubs",FALSE,1NPyKY4Im6n0ATqlIRJMtA,1,"Way overrated. I greatly anticipated visiting, here, after living in SF, for so long. Bar is open only two days, per week, and is in this tiny, basement -...",uFQltxpcwxf7PNjF4Xbzgg
Hillside Supper Club,#NAME?,"American (New),Comfort Food,Breakfast & Brunch",FALSE,AU6XG7tPnT8m27VHuivcDg,5,"I love the vibe of this beautiful little neighborhood gem. 
The food was delicious...service was super friendly and warm. The liver and the chicken were...",TNo1aPj4p9mXkHBR0uHfEg
Hillside Supper Club,#NAME?,"American (New),Comfort Food,Breakfast & Brunch",FALSE,xnIhekHmfK2BHfb-OkHvGA,4,"My girlfriend and I celebrated our friendaversary by coming to Hillside, a spot that has sentimental meaning to us as it's where we had our first meal in SF...",eIa4QJXp5ZNmuFORnuPvDA
Hillside Supper Club,#NAME?,"American (New),Comfort Food,Breakfast & Brunch",FALSE,zEQbjyPCZLzUMEtShUTjVA,5,"That was delicious! Service was great! 
Everything thing was very tasty. We had the focaccia, cauliflower soup, squid, artic char and veggie pot pie. The...",T3o8a7y2iy3RLxFB3D_JYg
Samovar Tea - Yerba Buena Gardens,Ml0ZjPaKXYmXTyGLvkhY8A,"Tea Rooms,Cafes,Breakfast & Brunch",FALSE,J7XfXQ34Q0ycmlttVQxLTg,4,"A fantastic tea place at Yerba Buena nicely situated atop the waterfall installation overlooking the grassy commons. 

Overall: 4/5
Food: 4.5/5
Service: 4/5...",uZbG8iEcYmZnW9qbahj2tw
Samovar Tea - Yerba Buena Gardens,Ml0ZjPaKXYmXTyGLvkhY8A,"Tea Rooms,Cafes,Breakfast & Brunch",FALSE,oeIaHaWwTp7w0SvDAmXpqQ,5,"Went here for dinner with a few friends. We got the duck jook bowl (with poached egg +$2), tofu jook bowl, and salmon bowl. All were solid and very filling!...",O_tAve6HOV_Lgn7NVt6gHA
Samovar Tea - Yerba Buena Gardens,Ml0ZjPaKXYmXTyGLvkhY8A,"Tea Rooms,Cafes,Breakfast & Brunch",FALSE,fg5I0FbqehowLCO1MgZ9_w,2,"Ugh ... I really want to like this place. I'll probably even come back. But come on, I got a turkey bacon sandwich and this is my check. 21.87. The heck are...",zlLIWeAAPz_UKlHFJwbzPA
The American Grilled Cheese Kitchen,gxb1-SxUSEIskQg-nNcO-A,"Breakfast & Brunch,American (Traditional)",FALSE,V7MKWImFlJ-NQSPib7ayBA,5,"Everyone loved their choices--who could say no to Mac and cheese grilled cheese?!?  You can add bacon (but of course we did!), arugula, etc. to your...",qXegYWrBMr_sNDECRu2pkg
The American Grilled Cheese Kitchen,gxb1-SxUSEIskQg-nNcO-A,"Breakfast & Brunch,American (Traditional)",FALSE,YlxwpvB12u7NzKZk7Xtb0g,1,"TL:DR: When you spend $50 on a meal of grilled cheese for two adults and a toddler at a place with Grilled Cheese in it's name, you expect it to be good....",Y1G989pndww2kUI92t_kqA
The American Grilled Cheese Kitchen,gxb1-SxUSEIskQg-nNcO-A,"Breakfast & Brunch,American (Traditional)",FALSE,laRySSaRO_SCW0CriNVXVg,4,"Overall, very good.

We had AGCK catered to our office today and I really enjoyed it. They only had one sandwich and soup option though. I opted for the...",2vGsU2g7jlAxn7Fa_w0Udg
Sugarhill Kitchen,m0l7ZrOIJWfMTS-R36Z5Ng,"Tapas/Small Plates,American (New),Desserts",FALSE,L_kAaS-LGBwj2V1l66iMQA,5,"I started with the house salad which I really appreciated. It had fresh greens, pickled beets (which they do themselves), radish Asian pear and grapes......",XARUbGXDQ9vBUsGcDJmKhg
Sugarhill Kitchen,m0l7ZrOIJWfMTS-R36Z5Ng,"Tapas/Small Plates,American (New),Desserts",FALSE,OQBquRRcjEhsFjQkwxPstQ,4,"Quick Summary:
- Pretty interior
- Friendly and attentive staff
- Coffee was refillable
- Food arrived at the same time, instead of delayed times (which I...",iU4dbXwaW6MzBP0jUvd5ag
Sugarhill Kitchen,m0l7ZrOIJWfMTS-R36Z5Ng,"Tapas/Small Plates,American (New),Desserts",FALSE,AKP2qxR8V4vEnqgTslfXfg,2,I have looked at the previous reviews before writing this and seen one of the wonderful reviewers mentioned that they have a heart. When it comes to...,XeR5fCMJjynIQavrzgFIfw
6th and B,JkeCRHzlHZWI95vB5fnPyA,"Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies",FALSE,UkGpzCnG00zqP3m4nJDGEg,5,Went to this restaurant twice- great both times. Wait time between 5-15 min and cute decor. Great juice though pricey-great quality food and always...,m4M5BMCurVODm5dJpjos4w
6th and B,JkeCRHzlHZWI95vB5fnPyA,"Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies",FALSE,aLClUVQT6Zc3gb9d225ekA,3,"I have a few things to share about the place and the service, less about the food. The most important one - THE TIP IS INCLUDED IN THE BILL! 

The good
*...",y9dpfYqMdzxSYJM6OgbgOQ
6th and B,JkeCRHzlHZWI95vB5fnPyA,"Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies",FALSE,pBn353aM5rwYJ2x-0saYVA,3,"this is a little brunch spot on the corner or 6th and balboa. they have a variety of brunch selections. they have pancakes, salads, loco moco, latte, coffee...",#NAME?
Ichido,fchN6rNVAb1-OqxLMcdrvA,"Seafood,Japanese,Pop-Up Restaurants",FALSE,sel2ila7MoEemkk9wzbPPg,5,We had our dining experience in June.  The experience was awesome and exceeded our expectations.  The courses were well executed with balanced tastes.  The...,AkZ2zca4y2psBrGad48SJw
Ichido,fchN6rNVAb1-OqxLMcdrvA,"Seafood,Japanese,Pop-Up Restaurants",FALSE,OlPCKitso4cClnqq4v8_7w,5,"Excellent seafood tasting menu. Though I found the meal lacked savoriness. 

This is a weekly popup dinner event that is hosted by a former chef of Nobu in...",EOajY1L3ole3gLTCZ2xw1g
Ichido,fchN6rNVAb1-OqxLMcdrvA,"Seafood,Japanese,Pop-Up Restaurants",FALSE,CTh9NCDewOeKXaUx7-uyxQ,5,"Ichido, or ""one time,"" is a series of pop-up dinners led by chef Geoffrey Reed that feature fresh seafood and meats. You prepay for your meal ahead of time...",bQCHF5rn5lMI9c5kEwCaNA
Back Room,Vm6Vq_5dLFs2YzSD9MQhlQ,"Coffee & Tea,Beer, Wine & Spirits,Japanese Curry",FALSE,cQjCbafnvFU17Z3R22TH2Q,5,They had curry at 10:30am on a Sunday morning! Unfortunately I couldn't eat it there but had to get it to go and eat it over an hour later but even then...,bOCHiq3dE0edIhYaamk9Bg
Back Room,Vm6Vq_5dLFs2YzSD9MQhlQ,"Coffee & Tea,Beer, Wine & Spirits,Japanese Curry",FALSE,4QaUX1EDRUBdD6UiCuzYtQ,2,"Place is clean and server is friendly. The hype got us to try there curry, it was ok!! Nothing to wow by. Rice is not Japanese rice, sauce is bitter....",JQoaUn7WYkU3eNPd56vFGA
Back Room,Vm6Vq_5dLFs2YzSD9MQhlQ,"Coffee & Tea,Beer, Wine & Spirits,Japanese Curry",FALSE,bCw_1J1ezBB9S5QdF9ZhDw,4,"quiet,convenient location.
just needed more rice !
but yummy egg curry.
i will try matcha late nexttime",9h3wwuSX3oCVKbXaBsu0Sw
Zhuo Kitchen,qfnjtn9-SC8UEN89z3xmcw,"Chinese,Noodles,Tapas/Small Plates",FALSE,USmb_IDbBYPRONy6xWTaog,5,"Asian don't raisin.

And, Black don't crack.

Look at John Cho. He could pass for a recent college grad.

Then, there's Gabrielle Union - absolutely...",eKUGKQRE-Ywi5dY55_zChg
Zhuo Kitchen,qfnjtn9-SC8UEN89z3xmcw,"Chinese,Noodles,Tapas/Small Plates",FALSE,1UoLusR3vytEhXd0oLxgJg,4,"Came by for lunch the other day and it was a tasty experience. Street parking is a touch hard to find in the Sunset district.

Started off the fried shrimp...",ZpUI9ze0YlA6nMSHwx3ZYQ
Zhuo Kitchen,qfnjtn9-SC8UEN89z3xmcw,"Chinese,Noodles,Tapas/Small Plates",FALSE,lO3bSbpj7aAG7VA6sdm02w,3,"I was really excited about trying Zhou Kitchen, since modern Chinese restaurants aren't common in the Inner Sunset.  It was a nice change to be in a tad...",LNEXz0drBNtLHwrb1G-VPA
Ryoko's,mydKjdG8gJOcRQ9cZwkQpQ,"Sushi Bars,Japanese",FALSE,7KVkcDa1Wo6PG1AeD_fWng,5,"Oh my goshhh

Try the spicy scallop roll. It's sinfully good. The spicy sauce is so unique.

They also recommend the volcano roll. It has peanut butter in...",7Z1lr4zMEd_TpINRT8B92A
Ryoko's,mydKjdG8gJOcRQ9cZwkQpQ,"Sushi Bars,Japanese",FALSE,PV39W1mhfbP7nOsyozpB8A,2,"Late night sushi! Dive-like place with a DJ when we went on a Saturday.  They stop serving cooked food at a certain time, and we could only order...",8ymlt8ygqjoV18IXVIcT8A
Ryoko's,mydKjdG8gJOcRQ9cZwkQpQ,"Sushi Bars,Japanese",FALSE,nOfEbIpoOWDw3uj8zSDS-w,5,"WOW! What a sushi bar slash lounge. The ambiance was great, the music was sound perfect, and the service was phenomenal. They had a DJ playing almost every...",3iDByVDjeM1HYiBeANCP7g
Glaze Teriyaki,rf39v0UmaNk1SZZ9HuZ3hA,"Japanese,Korean,Gluten-Free",FALSE,XGKRcp_Xy0aodvGZKoT82A,5,"Omg... the beef was the best out of the 3 meats we got. It was cooked with some pink and it was so tender. Salmon would come 2nd, it was still soft but had...",l1HqbAZ7BIdDF8Dl0K_4lA
Glaze Teriyaki,rf39v0UmaNk1SZZ9HuZ3hA,"Japanese,Korean,Gluten-Free",FALSE,2_ZoD_kK3o72yUm-iIGSqg,1,"Ordered a kid chicken teriyaki bowl and a few hours later begins to have symptoms of vomiting  and diarrhea. This was the only thing I eaten all day, so it...",so0QHP_N8U-cSnf7LMiNGQ
Glaze Teriyaki,rf39v0UmaNk1SZZ9HuZ3hA,"Japanese,Korean,Gluten-Free",FALSE,lG_C6L0b9VahWcwduxHjVA,3,Came here on a Sunday evening at 6pm with my girlfriend. There was no wait at all and we wanted something quick and easy. There's plenty of seating inside...,s7KihIW1cIWAdzWzKXv61w
Outer Orbit,HY0nszHyRTgGRLX0FI0AqA,"Arcades,Bars,Hawaiian",FALSE,5AL9qctA3ZJ0pmxU2MN7Rw,5,"Great place for a couple of beers and pinball.

The beer selection is good, and it varies. There is a deal for half off 2 pints on Sundays and Wednesdays,...",n2_Q22MKErMBz7j05YmFjQ
Outer Orbit,HY0nszHyRTgGRLX0FI0AqA,"Arcades,Bars,Hawaiian",FALSE,C6hI9fQINWOjbaG47sKSgw,4,"This place is cute. To be honest I had seen it come on seen to the neighborhood but from outside I wasn't super drawn to it.
One night we had our son after...",OcSqNHpjsLuFk9CsBuk3Kw
Outer Orbit,HY0nszHyRTgGRLX0FI0AqA,"Arcades,Bars,Hawaiian",FALSE,YWPIMvwtbKht0pQ_yPinFw,5,"I love love their food.

I had the plate where you get 2 main dishes and 2 sides.

The pork shoulder was AMAZING! Very tasty with a blend of Hawaiian...",17Ek4UrsieBiKv5Vynxp6w
Pizzeria Delfina - Pacific Heights,wPJjpOZ0mnsajJLBkWUnwA,"Pizza,Italian",FALSE,jLQljzDqgSrXfydKwi3PmA,5,"Had a fabulous experience here recently. Exceptional service, first of all-- attentive, personal, and friendly. We were seated quickly and our server had a...",4zAEcbEp-gS-6x-Zl-kSag
Pizzeria Delfina - Pacific Heights,wPJjpOZ0mnsajJLBkWUnwA,"Pizza,Italian",FALSE,GCSiRrRPYn_nOOJrkI_mCw,3,"Review is based on Delivery:

Ordered a pie with toppings (missed / toppings)
Ordered 2 drinks (didn't receive either)

Pizza is good but the meal would...",flqqqAwJO3A23iv_fxE8kA
Pizzeria Delfina - Pacific Heights,wPJjpOZ0mnsajJLBkWUnwA,"Pizza,Italian",FALSE,Xdwdsp38ZjulBII-DvFKvQ,3,We've eaten mostly at the Delfina in Mission and Palo Alto.  This one is equally good and the service is equally friendly.  We made a day trip to the city...,lgmAP7mLBTLO0PLF5ccKSQ
Chez Marius,XHE4ZRRPzZbfdqfru5EZtQ,French,FALSE,tKxfTI5V2Z7W_PrrDWAAWw,5,It's a fantastic place. The roasted beet salad is the best I've ever had and the escargot is excellent. Great service. Everyone should come here and enjoy...,tBrCak3wTSY0UBXmQgobgw
Chez Marius,XHE4ZRRPzZbfdqfru5EZtQ,French,FALSE,WN4Xt0DMoD93LBuPgUDgtA,2,"I don't ever write reviews, but I had the worst filet mignon I have ever had. I'm pretty sure it was frozen then reheated, then grilled. It smelt like...",wd7lNWaeiAYOhvZp27n6vA
Chez Marius,XHE4ZRRPzZbfdqfru5EZtQ,French,FALSE,bhAK7rIxXUiGizRJRwhUMA,2,Food is not good. Poor quality ingredients and service. My croque madame was made of white (wonder?) bread and beet salad was missing candied walnuts. I...,mgVsHV5Hb3U879VCL2QZlg
Sessions at the Presidio,0bDxHlnb-411Er3w5quBYg,"American (New),Breakfast & Brunch,Bars",FALSE,O-RR3D5Dbfqm45tXYZ88fA,4,"Mostly come for the ambiance.

Pros:
-Nice, calm weekend brunch place
-Nice location right near the Presidio parks

Cons:
-Can have long waits
-Food itself...",ifOt8TQfFRQMGPSxCtHcag
Sessions at the Presidio,0bDxHlnb-411Er3w5quBYg,"American (New),Breakfast & Brunch,Bars",FALSE,2WjfgffUQ2Xne5O2iIgcZA,1,"Not worth the money. I had the clams, husband had chicken pasta, cannot remember the exact name of the dish. These main courses were like appetizers. $13 a...",x_KQ_H4hU8Ibz-sRBJbmDQ
Sessions at the Presidio,0bDxHlnb-411Er3w5quBYg,"American (New),Breakfast & Brunch,Bars",FALSE,tgcaQOsxnyZXm2NuWuT8Rw,1,It's a good thing they charge 20% service charge automatically. There is no way that I would ever tip 20% for the horrendous service we experienced. Had the...,t86mpcxRULI3vJ38Qxs2lQ
Super Duper Burgers,uK9gleO9ufjw53z-qekWaw,"Burgers,American (Traditional)",FALSE,hKsSNSxIUwxD1IE7Oy4ZRA,5,"I was desperate for a healthy breakfast choice, so I stopped by this place. I ordered a sandwich (small, though) with artisanal bread, organic eggs,...",uJK7-K3781R7Bn7QVdVcsg
Super Duper Burgers,uK9gleO9ufjw53z-qekWaw,"Burgers,American (Traditional)",FALSE,g6IkBnSiBqQDSr8d0LgTtQ,4,Definitely a Shake Shack vibe on the west coast. The line was long but it moved quickly. The menu isn't huge but you can customize everything to make what...,hs8DpwHhp204x4tmuZR5ww
Super Duper Burgers,uK9gleO9ufjw53z-qekWaw,"Burgers,American (Traditional)",FALSE,uZEiMajsvlxrvTabbhyvng,5,"Super Duper makes the best hamburgers in the City! That's a bold statement but imo the taste, the texture, the ingredients, the price all these add up to...",d_jFqEuSL5PIH7QPsJrdyA
Bellota,GjIO1jUDyaRwV0nS7WfQ7Q,"Spanish,Seafood,Tapas Bars",FALSE,b0hyVzdjXYqCngHtHckWfg,5,Nice tapas place.  Got a really nice paella here.   Crispy rice with some noodles on the bottom.  Lots of colorful peppers and shrimp made this dish look...,RKfETgoe0wuZds8EMDBw0Q
Bellota,GjIO1jUDyaRwV0nS7WfQ7Q,"Spanish,Seafood,Tapas Bars",FALSE,JOCNZ5rOm5JqFek9LWD3Wg,1,Incredibly rude host with a terrible attitude - acts bored and uninterested when asking when our table would be ready. When a friend went to ask him whether...,OepmWUwXeLX6ho3IycIoEg
Bellota,GjIO1jUDyaRwV0nS7WfQ7Q,"Spanish,Seafood,Tapas Bars",FALSE,#NAME?,2,"**Disclaimer**This review does not express my views of the food and overall thoughts on Bellota, but rather pertains to our individual table service. 

The...",GdYV-X9DUv072QMysx0b8w
Truly Mediterranean,0QydZwQebF1b36i9OwHppA,Mediterranean,FALSE,LUPEuFtRpWJqk3XswOmUWg,5,"Every time I eat at the truly  mediterranean I leave so happy  ...

I love the lamb shawarma is so delicious as always....

I'll be back....",qZq9VGdZ0Quc-4vQ1b9o7w
Truly Mediterranean,0QydZwQebF1b36i9OwHppA,Mediterranean,FALSE,ux-7JA8dFe212kEIhxnJ6g,5,"Dude. This place ROCKS. Fair pricing and you get the sexiest of shawarmas ohhh my gooodnesss. I'm half middle-eastern, so this brought me back to my roots....",uOe-qNhz2N9tt2_Q-VsnoQ
Truly Mediterranean,0QydZwQebF1b36i9OwHppA,Mediterranean,FALSE,m0fIOT2KK_svn-uaXkZNuQ,5,"I have found a great lunch spot. Now that Lucca's has closed up shop. I was looking for a hearty alternative. 
I walked into this tiny shop and find a...",UBg91-fbJ8YTExUxlK1PbQ
Mikkeller Bar,A4dzocYPoer0llJydoQU-g,"Gastropubs,Beer Bar,Breakfast & Brunch",FALSE,U0LyafHv1npzPStQrwOmug,5,"When in a new place, I love to stick with local breweries and beer as much as possible. I had to make an exception in this case as sometimes interesting...",CNWQQqwcv8y0RorgHF9YiQ
Mikkeller Bar,A4dzocYPoer0llJydoQU-g,"Gastropubs,Beer Bar,Breakfast & Brunch",FALSE,Z3al6bOIJTadQ018YjsOag,4,We stopped by Mikkeller Bar as part of a weekday bar hop. This place is busy in the evenings as we asked if any tables would be available at about 7pm and...,Bvl5vYeNM-Q9N45TY34VrQ
Mikkeller Bar,A4dzocYPoer0llJydoQU-g,"Gastropubs,Beer Bar,Breakfast & Brunch",FALSE,T8YYcfdfii4BZMd4IeH3NQ,3,"I'm giving this place a 3 on the basis that it has a large beer selection, service was attentive, and the bar area is vast. However, when I think about the...",szZXf1i8YzYGp1Md3A1dkA
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"Burgers,American (Traditional)",FALSE,xOdfgy-nKeSp51LcyMuk9w,5,"This place is great. Always consistent.
Vegie Burger is very good & coffee is also.
Very well priced, especially for Chestnut St. in San Francisco.",JpquybLnQdHK3w1QibC7Kg
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"Burgers,American (Traditional)",FALSE,zSoXJXQNXkkVaIBCqR1n-g,5,It was the only place open late and I'm so glad. We had mini burgers and they were delicious (and not terribly 'mini'). We also had fries with 3 sauces and...,RJ_N7XSp2Ocor-TN5kKXiw
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"Burgers,American (Traditional)",FALSE,5n7ZsdaL_w9Z_B52HstHrw,4,"I like the even sear they get on their hamburger patties. I also like the Sir Kensington ketchup they serve although it's owned by unilever :(

The...",JvLZ3E7i2wzv3ZTgF61Mdg
Square Pie Guys,iyo3pjuRb7mTpaDwXnAzuQ,Pizza,FALSE,c_9vXVAdeIlbpOBJj69lNg,5,Square Pie Guys is/was my first introduction to Detroit Style pizza and it really blew me away! I didn't actually have this pizza at the pop-up (i.e. Vinyl...,5uh5JAxpx2pFsfCSaG5WjA
